"mine_basin","HYBAS_ID","distance","downstream"
"1120772410",1120772410,0,0
"1121941140",1120772410,10876.8591269035,1
"1120772442",1120772441,9750.98336274805,1
"1120772442",1120772442,0,0
"1120788800",1120772871,73085.8520612056,1
"1120788800",1120772872,67751.0095627195,1
"1120765850",1120772880,33399.6679719738,1
"1120780000",1120772880,25506.3074273366,1
"1120765850",1120772890,41552.6440507978,1
"1120780000",1120772890,41705.8378982398,1
"1120757110",1120772920,69009.6229798079,1
"1120757110",1120773350,72705.3684485891,1
"1120778280",1120773490,13366.368811776,0
"1121935470",1120773490,49522.0319360897,1
"1120788800",1120773820,59340.0710993656,1
"1120796290",1120773820,80688.0471305605,1
"1121948080",1120773820,79157.5968338327,1
"1120765850",1120773840,50293.4221442221,1
"1120778280",1120773840,17146.9061250059,0
"1120780000",1120773840,52003.9863618703,1
"1120767630",1120773850,20404.4697463445,1
"1120772430",1120774090,11939.7689566356,1
"1120772570",1120774260,7415.83104690481,0
"1120779390",1120774270,32872.4931385464,1
"1120780560",1120774270,55925.1590580153,1
"1120781290",1120774270,46575.7600569391,1
"1121943810",1120774270,27148.8207868213,1
"1120772570",1120774360,10170.2753546101,0
"1120772442",1120774380,10868.5222403369,1
"1120757110",1120774400,80300.2613338616,1
"1120774860",1120774510,7911.09832343817,1
"1120774870",1120774510,30696.7747855159,1
"1120779350",1120774510,18010.068837697,1
"1120774870",1120774520,26317.4870782836,1
"1120779350",1120774520,23489.2273628132,1
"1120774870",1120774870,0,0
"1120780530",1120775121,23970.3318144147,1
"1120780530",1120775122,22336.5223474973,1
"1120789240",1120775122,46572.2764290741,1
"1120779350",1120775300,17644.2757378279,1
"1120780530",1120775881,19056.6050055832,1
"1120789240",1120775881,44564.2505737758,1
"1120780530",1120775882,18949.4874168241,1
"1120789240",1120775882,43364.0152913551,1
"1120765850",1120776190,28700.3817768883,1
"1120780000",1120776200,22735.9340322927,1
"1120779630",1120776330,24754.526882317,0
"1120757110",1120776350,72326.2197273971,1
"1120774860",1120776610,19845.2451038272,1
"1120774870",1120776610,39766.4635249295,1
"1120779350",1120776610,29916.3477951804,1
"1120779630",1120776610,16948.9370353331,0
"1120771890",1120776620,16891.3748813254,0
"1120771890",1120776760,9578.24456835017,0
"1120785340",1120776760,18215.0433886712,1
"1121950720",1120776760,63899.4166825891,1
"1121936100",1120776770,48693.0937679199,1
"1120788800",1120777140,50065.9250822314,1
"1120796290",1120777140,72493.7461642903,1
"1121948080",1120777140,69111.443275838,1
"1120780000",1120777170,12837.2928437359,1
"1120777370",1120777370,0,0
"1121943080",1120777370,7819.31704111605,1
"1120780530",1120777581,9631.06961663457,1
"1120789240",1120777581,35478.6016814268,1
"1120780530",1120777582,15330.7282648441,1
"1120789240",1120777582,37744.804609721,1
"1120777370",1120777750,10828.4368992505,1
"1121943080",1120777750,18040.6049998533,1
"1120765850",1120778280,67420.8834131771,1
"1120778280",1120778280,0,0
"1120780000",1120778280,65382.6829207438,1
"1121935470",1120778280,62168.0477592179,1
"1120788800",1120778420,43973.2457594856,1
"1120796290",1120778420,64388.5339831579,1
"1121948080",1120778420,64212.9704512646,1
"1121944010",1120778440,7217.08510037362,1
"1121948140",1120778440,37199.941222877,1
"1120785340",1120778600,13668.6607448226,1
"1121950720",1120778600,57556.9480823185,1
"1121943810",1120778980,14431.4730433906,0
"1120780560",1120779390,23053.055707813,1
"1120781290",1120779390,13831.9724220142,1
"1121943810",1120779390,5828.45194158694,0
"1120774860",1120779630,11595.1033289551,1
"1120774870",1120779630,37971.7444430114,1
"1120779350",1120779630,18349.7381458364,1
"1121936100",1120779660,56879.6438272089,1
"1121944540",1120779660,13744.4101572729,0
"1120778280",1120779780,12563.6588024666,1
"1120780000",1120779780,71830.8926423338,1
"1121935470",1120779780,74656.3204889373,1
"1121946930",1120779840,21740.8110363428,1
"1120779390",1120779870,12426.7761582871,0
"1121944540",1120779880,18336.6140409697,0
"1121950720",1120779970,55279.8513185464,1
"1120774860",1120780211,32016.7230845112,1
"1120774870",1120780211,58407.7428053553,1
"1120779630",1120780211,20478.5240466024,1
"1121946930",1120780211,36553.030203611,1
"1120774860",1120780212,28951.9446057256,1
"1120774870",1120780212,55078.9220721875,1
"1120779350",1120780212,35470.828481799,1
"1120779630",1120780212,17526.6296194345,1
"1121946930",1120780212,39187.7542038586,1
"1120785340",1120780240,10721.3131720432,1
"1120779390",1120780250,6216.534791963,0
"1120780560",1120780250,17860.9411438422,1
"1120781290",1120780250,9692.41308901064,1
"1120781290",1120780370,12343.2474273408,0
"1120777370",1120780380,62672.302476182,1
"1120772442",1120780400,21571.2664741525,1
"1120774370",1120780400,16606.4725458833,1
"1120789240",1120780540,31693.6492887603,1
"1120779390",1120780550,12391.3675431057,1
"1120780560",1120780550,35041.1800337379,1
"1120781290",1120780550,26137.9697266551,1
"1121943810",1120780550,6688.55229222108,1
"1120780560",1120780560,0,0
"1120781290",1120780560,9627.17244540922,0
"1120777370",1120780580,15859.0582194799,1
"1121943080",1120780580,21923.8347126245,1
"1120777370",1120781030,22962.4567728967,1
"1121943080",1120781030,28221.6985175601,1
"1120780560",1120781290,9627.17244540922,1
"1121950720",1120781490,43387.3678667349,1
"1120777370",1120781910,57520.8257121052,1
"1121943080",1120781910,63818.9554831932,1
"1120780530",1120782090,12795.7911782344,0
"1120780530",1120782190,13215.195208696,0
"1120789240",1120782480,25644.3525508024,1
"1120788800",1120782830,37955.8667479487,1
"1120796290",1120782830,58141.8959185387,1
"1121948080",1120782830,58263.7529981234,1
"1121942760",1120782850,15009.300319897,1
"1120772442",1120782860,34599.2532695765,1
"1120774370",1120782860,28008.411938518,1
"1121950720",1120783050,39910.4100801914,1
"1120778280",1120783060,16898.0459001113,1
"1120780000",1120783060,67980.6170850923,1
"1121935470",1120783060,77075.1165075552,1
"1120788800",1120783230,32929.5785795154,1
"1120796290",1120783230,52530.2378892279,1
"1121948080",1120783230,53292.4162529098,1
"1120777370",1120783250,26050.0443263917,1
"1121943080",1120783250,30693.0308524758,1
"1121936100",1120784690,73829.5826379417,1
"1121944540",1120784690,10492.0258505471,1
"1121950720",1120784870,36013.3617965906,1
"1120785340",1120785330,10943.3336190979,0
"1120785340",1120785340,0,0
"1120778280",1120785360,26544.9240862543,1
"1120780000",1120785360,78104.7656626342,1
"1121935470",1120785360,88134.105979746,1
"1120805500",1120785501,55166.0527262755,1
"1120805500",1120785502,48541.8149176935,1
"1120785340",1120785520,13938.6610782029,0
"1121950720",1120785950,30145.3531896726,1
"1121942760",1120785960,30578.6407724505,1
"1120780560",1120786230,9026.13716267469,0
"1120767630",1120786270,54299.6843919519,1
"1120780560",1120786380,9293.29017779572,0
"1120777370",1120786400,36432.6261400109,1
"1121943080",1120786400,39993.6482220696,1
"1121936100",1120786690,80914.9513970743,1
"1121944540",1120786690,15884.4062810866,1
"1120778280",1120786860,35682.1388764223,1
"1121935470",1120786860,97849.7449060525,1
"1120789240",1120786990,16033.6034785911,1
"1120789240",1120787150,11633.2256493014,1
"1120777370",1120787190,52838.9515590453,1
"1121943080",1120787190,57205.4145305504,1
"1120777370",1120787700,47537.524815485,1
"1121943080",1120787700,51840.4114779692,1
"1120788800",1120787830,11873.0070928599,1
"1120796290",1120787830,32440.791292153,1
"1121948080",1120787830,32209.2284005555,1
"1120788800",1120787840,15062.5649727801,1
"1120796290",1120787840,37338.6857941107,1
"1121948080",1120787840,35065.1921114953,1
"1121946930",1120788080,9315.55309498642,1
"1120796290",1120788650,24760.355057488,1
"1120788800",1120788790,16432.7546603327,0
"1121948080",1120788800,20363.5226834753,1
"1120788800",1120789000,11238.9975803787,0
"1121948080",1120789000,10346.9887204359,1
"1120774370",1120789290,52199.3763201039,1
"1120805500",1120789650,41231.2926146677,1
"1120772442",1120789870,47918.1542614747,1
"1120774370",1120789870,42938.555768731,1
"1120767630",1120790030,65617.5482840575,1
"1121942760",1120790380,37834.8843314191,1
"1120774370",1120790530,60008.8105589437,1
"1120792980",1120790920,13083.6426934028,1
"1120805500",1120791090,31530.3777181718,1
"1121948080",1120791250,20169.6972089089,0
"1121948080",1120791610,7764.7500642927,0
"1120767630",1120791670,73091.7131015092,1
"1120789240",1120792810,16945.0599438654,0
"1120772442",1120792840,55141.4888175655,1
"1120774370",1120792840,48397.5232107636,1
"1120789240",1120793000,8026.44871483208,0
"1121950720",1120793010,9778.7291870571,1
"1120792980",1120793860,13618.459486821,1
"1120778280",1120793900,56824.9060021945,1
"1121944540",1120793900,32164.527992077,1
"1120767630",1120794200,78132.8315588369,1
"1121942760",1120794220,48486.5065817824,1
"1120796290",1120794690,13686.1729496283,1
"1120814650",1120795210,75130.8305429674,1
"1121942760",1120795450,60218.3824536043,1
"1121942760",1120795460,53181.4624515032,1
"1120767630",1120795870,84473.1745074361,1
"1120814650",1120796270,66112.4843094004,1
"1120778280",1120796660,62608.6283431221,1
"1121944540",1120796660,41469.5405547608,1
"1120798140",1120798540,12216.3965466662,1
"1120814650",1120798680,47499.638841416,1
"1121961830",1120798690,71088.2688162387,1
"1120799740",1120798750,17222.7608222055,1
"1120805500",1120798900,15380.4720822908,1
"1120778280",1120798930,73224.9433636898,1
"1121944540",1120798930,46878.3597626528,1
"1120814650",1120799140,55445.1011652385,1
"1120798140",1120799730,13078.2131839637,1
"1120800210",1120800210,0,0
"1120803320",1120800210,15399.4143165963,0
"1120792980",1120800431,19825.6869522564,1
"1120792980",1120800432,28010.7885555956,1
"1120803320",1120800440,8712.58277501774,0
"1120819150",1120800440,56943.8334361079,1
"1120820180",1120800440,73512.1052460703,1
"1120820330",1120800440,59757.0648971842,1
"1120821391",1120800440,60478.7696180432,1
"1120792980",1120801011,31819.3331554058,1
"1120792980",1120801012,31037.1191675486,1
"1120793490",1120801150,23440.0299475754,1
"1121950720",1120801520,15805.0075673943,0
"1121950720",1120801530,9189.70881387805,0
"1121961830",1120801910,70889.2050845284,1
"1120831410",1120802520,81586.230524703,1
"1121961830",1120802540,56272.5866308298,1
"1120793490",1120803220,31889.0958551379,1
"1120800210",1120803320,15399.4143165963,1
"1120803320",1120803320,0,0
"1120819150",1120803320,63320.1201345489,1
"1120820330",1120803320,65310.4080989794,1
"1120821391",1120803320,67374.3772675946,1
"1120814650",1120803330,38635.0972346368,1
"1120798140",1120803350,18503.9326480176,1
"1121942760",1120803360,70231.0581779599,1
"1120803490",1120803490,0,0
"1120793490",1120803610,39011.0435366244,1
"1120778280",1120803880,81101.3512809263,1
"1121944540",1120803880,57640.2674002586,1
"1120831410",1120804670,65246.9658519143,1
"1120778280",1120804700,87141.1129398025,1
"1121944540",1120804700,63331.9248773316,1
"1120805500",1120805500,0,0
"1121964410",1120805740,83494.7956791632,1
"1121944540",1120806080,68224.3102287208,1
"1120800210",1120806280,20138.1892817789,1
"1120803320",1120806280,5244.38679927906,1
"1120819150",1120806280,62966.9583094125,1
"1120820330",1120806280,64295.6250371461,1
"1120821391",1120806280,67451.6838986122,1
"1120814650",1120806300,23327.467352611,1
"1121961830",1120806400,46901.2880390527,1
"1120793490",1120806870,47880.7296354476,1
"1120793490",1120807030,58718.8947853298,1
"1120798140",1120807110,29102.1779066581,1
"1120803490",1120807110,10793.5276605678,1
"1120799740",1120807120,43664.3429844465,1
"1120814650",1120807440,16276.8467099847,1
"1120793490",1120807750,60999.5270296029,1
"1120792980",1120808201,42924.8593513684,1
"1120792980",1120808202,44606.2883708707,1
"1121942760",1120808600,84127.1205014376,1
"1120793490",1120808720,66683.8683693231,1
"1120813360",1120808850,75832.1990538298,1
"1121955860",1120808850,72007.4365480498,1
"1121944540",1120809340,73922.0614503795,1
"1120792980",1120809471,58925.0193504884,1
"1120792980",1120809472,60446.9983559268,1
"1120798140",1120809530,36875.041248793,1
"1120803490",1120809530,17055.7175497042,1
"1120827120",1120809660,65399.8789467584,1
"1121961590",1120809660,49124.9748596042,1
"1120799740",1120809750,54067.0609485076,1
"1120813000",1120809750,8894.38390726999,0
"1120813000",1120809760,10878.8322453882,0
"1120813360",1120809820,54644.5258465182,1
"1121955860",1120809820,52375.432569309,1
"1120819150",1120810000,34296.0445636258,1
"1120820180",1120810000,51457.5437711987,1
"1120820330",1120810000,36448.3581003552,1
"1120821391",1120810000,38692.672673166,1
"1120813360",1120810220,82446.0674828648,1
"1121955860",1120810220,78257.6549668195,1
"1120827120",1120810680,55043.7173195687,1
"1121961590",1120810680,39192.6702717867,1
"1121961830",1120810710,41763.9576561265,1
"1120813360",1120810890,64321.6414319822,1
"1121955860",1120810890,60209.4761555081,1
"1120843990",1120811000,83413.9179793517,1
"1120844140",1120811000,91375.4056049006,1
"1121961830",1120811000,31553.698354335,1
"1120831410",1120811140,56516.3994433589,1
"1121955860",1120812520,8862.11669319094,1
"1120813360",1120812530,8971.28323535077,1
"1120813360",1120812540,11571.8536097514,0
"1120813360",1120812760,12573.9627573351,0
"1120831410",1120812890,52331.8000320061,1
"1120799740",1120813000,62872.9175868778,1
"1120809760",1120813000,10878.8322453882,1
"1120798140",1120813140,45029.5735112904,1
"1120803490",1120813140,23988.2248867695,1
"1120813360",1120813350,47998.1193725957,1
"1121955860",1120813350,46486.6295254529,1
"1120813360",1120813360,0,0
"1120793490",1120813590,77233.378716641,1
"1120798140",1120813910,50819.2360141875,1
"1120803490",1120813910,31155.0114628808,1
"1121964410",1120813960,63664.8850442183,1
"1121959740",1120813980,62768.3452445349,1
"1120813360",1120814160,39832.9564602748,1
"1121955860",1120814160,40040.937446422,1
"1121959740",1120814210,74730.501762653,1
"1120813360",1120814520,36145.1919722153,1
"1121955860",1120814520,38876.471068334,1
"1121959740",1120814730,43688.9858418626,1
"1121959740",1120814740,74966.5303616872,1
"1120814650",1120814890,10422.5553624628,1
"1120799740",1120815090,71663.2246103572,1
"1120809760",1120815090,19516.1646214504,1
"1120813000",1120815090,9391.93928600762,1
"1121964410",1120815160,56159.4674125974,1
"1120819150",1120815460,16986.7830351054,1
"1120820180",1120815460,34465.5567522433,1
"1120820330",1120815460,17523.4770931582,1
"1120821391",1120815460,22906.2709972265,1
"1120813360",1120815510,16381.1347528486,1
"1121955860",1120815510,15771.5455154509,1
"1121959740",1120815670,82096.4815793867,1
"1120798140",1120816020,54961.0408388005,1
"1120803490",1120816020,35427.0832116993,1
"1120809760",1120816030,34708.1285009941,1
"1120813000",1120816030,28540.5236214634,1
"1121959470",1120816030,31243.9580149539,1
"1120826770",1120816130,82947.4230822019,1
"1120827120",1120816360,47358.6386791606,1
"1121961590",1120816360,31797.5841557295,1
"1121964410",1120816580,44548.4388671325,1
"1120827120",1120816680,41921.3991197476,1
"1121961590",1120816680,26023.1458240026,1
"1121959740",1120816930,37181.736437392,1
"1120843990",1120817070,73061.8534994284,1
"1120844140",1120817070,81597.473744898,1
"1120851100",1120817070,87166.2668718003,1
"1121961830",1120817070,21369.6064259905,1
"1120813360",1120817080,27404.6534132484,1
"1121955860",1120817080,31137.7258900653,1
"1120799740",1120817700,80901.4720135896,1
"1120809760",1120817700,27006.8129071861,1
"1120813000",1120817700,18187.7760699193,1
"1121959740",1120817720,28324.2040596221,1
"1121959470",1120817860,18929.4809011458,1
"1121959740",1120817890,14644.1775095239,1
"1120798140",1120818030,57933.549598321,1
"1120803490",1120818030,39457.9787631461,1
"1120821040",1120818220,9026.98944625587,0
"1121960502",1120818241,11834.3358976912,0
"1120821040",1120818360,13775.3507320754,0
"1121960502",1120818430,21192.9770761799,0
"1120843990",1120818530,68763.4003530863,1
"1120844140",1120818530,76541.2274958679,1
"1120851100",1120818530,82875.6196816496,1
"1120851740",1120818530,90097.3565309166,1
"1120851750",1120818530,86772.6328352047,1
"1121961830",1120818530,17702.3611709776,1
"1120818831",1120818831,0,0
"1120818831",1120818832,6123.23955725048,0
"1120819150",1120819150,0,0
"1120820180",1120819150,17507.6783376523,1
"1120821391",1120819150,6852.44239143795,1
"1120827120",1120819500,38526.6049781918,1
"1121961590",1120819500,24654.5684759495,1
"1121961590",1120819870,8901.8743702254,1
"1121961590",1120819880,18382.259699811,1
"1120827120",1120820050,36902.1151775626,1
"1120819150",1120820060,6600.42220793398,1
"1120820180",1120820060,23918.0461858687,1
"1120821391",1120820060,11851.6129536307,1
"1120827120",1120820290,32706.1385321932,1
"1120820330",1120820330,0,0
"1121964410",1120821270,30356.7018062926,1
"1120819150",1120821391,6852.44239143795,0
"1120820180",1120821391,13060.3714923276,1
"1120821391",1120821391,0,0
"1120820180",1120821392,15124.2530975651,1
"1120821391",1120821392,2542.60580921144,0
"1120819150",1120821530,11112.7214816742,0
"1121961830",1120821540,6853.37989076538,1
"1120843990",1120821550,63682.7127324648,1
"1120844140",1120821550,70839.5747010798,1
"1120851100",1120821550,77617.047848977,1
"1120851730",1120821550,84409.0068794942,1
"1120851740",1120821550,85329.7658331347,1
"1120851750",1120821550,81361.7015928753,1
"1120853330",1120821550,94943.4775930976,1
"1120856220",1120821550,95042.1685828394,1
"1120809760",1120822230,49235.8573027294,1
"1120813000",1120822230,41686.104488072,1
"1121959470",1120822230,36530.3284104826,1
"1120820330",1120822390,17605.0001823474,0
"1120833100",1120822572,37655.5430469316,1
"1120820330",1120822750,3957.52631497848,0
"1120798140",1120823020,67967.5708485919,1
"1120803490",1120823020,49611.6376119314,1
"1120831410",1120823190,19164.3174406266,1
"1121964410",1120823260,20764.8922289648,1
"1121960502",1120823831,11924.9054179776,1
"1121960502",1120823832,7384.67937149605,1
"1120833100",1120824561,20534.6909924573,1
"1120833100",1120824562,23536.7328518993,1
"1120827120",1120824680,19023.9342887266,1
"1120826770",1120824840,56963.5710373408,1
"1120826770",1120825320,22736.3819915111,1
"1120826770",1120825480,37438.0535862056,1
"1120826770",1120825550,48636.1931360972,1
"1120826770",1120825770,30723.2472842345,1
"1121960502",1120825851,16535.8548924595,1
"1121960502",1120825852,16261.8495168561,1
"1120843990",1120826490,52062.0129987578,1
"1120844140",1120826490,57357.7406598154,1
"1120851100",1120826490,64949.7730400172,1
"1120851730",1120826490,75474.9276157398,1
"1120851740",1120826490,73565.6269741173,1
"1120851750",1120826490,68216.2216681845,1
"1120853330",1120826490,81870.9581872026,1
"1120856220",1120826490,86355.5298990481,1
"1120821040",1120826700,13827.8454735663,1
"1120826770",1120826770,0,0
"1120843990",1120827620,47149.9221307732,1
"1120844140",1120827620,51125.6605399971,1
"1120851100",1120827620,59019.2662695953,1
"1120851730",1120827620,71428.9808787261,1
"1120851740",1120827620,67978.9300126203,1
"1120851750",1120827620,61938.5212918204,1
"1120853330",1120827620,75419.9560039605,1
"1120856220",1120827620,82238.5961075969,1
"1120821040",1120827630,29353.0078885651,1
"1120821040",1120827910,23758.4690543591,1
"1120821040",1120827920,34701.7052208659,1
"1120821040",1120828160,27666.5973110962,1
"1120809760",1120828180,61203.1443444731,1
"1120813000",1120828180,52256.6684330507,1
"1121959470",1120828180,40490.9815406197,1
"1120831410",1120828890,13434.0166358714,1
"1120803490",1120828900,62139.8766416504,1
"1120803490",1120829560,73597.1709498126,1
"1120821040",1120829960,40361.470885633,1
"1120843990",1120831070,37061.4356504416,1
"1120844140",1120831070,40655.3454372061,1
"1120851100",1120831070,48582.4660711311,1
"1120851730",1120831070,61548.9693179119,1
"1120851740",1120831070,57594.144370361,1
"1120851750",1120831070,51451.6915180836,1
"1120853330",1120831070,64917.0733805093,1
"1120856220",1120831070,72285.7475457555,1
"1120821040",1120831090,44323.0714865135,1
"1121968050",1120831130,38716.355456833,1
"1120833100",1120831140,11771.4274526034,1
"1120831410",1120831410,0,0
"1121968050",1120831521,61341.8254730469,1
"1121968050",1120831522,64704.4050930025,1
"1120803490",1120831880,71545.5957556624,1
"1120809760",1120832530,69764.027374377,1
"1120813000",1120832530,60059.4002315537,1
"1121959470",1120832530,44531.4898496573,1
"1120813000",1120834370,68090.0364275002,1
"1120821040",1120835820,55964.9158097394,1
"1120843990",1120836380,31691.2976762953,1
"1120844140",1120836380,34000.6775724975,1
"1120851100",1120836380,42045.0717437114,1
"1120851730",1120836380,56311.96760622,1
"1120851740",1120836380,51206.711139105,1
"1120851750",1120836380,44628.2406121696,1
"1120853330",1120836380,57890.9875599894,1
"1120856220",1120836380,66844.4880823791,1
"1120843990",1120836950,18204.1982311347,1
"1120844140",1120836950,19978.7067156654,1
"1120851100",1120836950,27995.3071036223,1
"1120851730",1120836950,42624.7593951927,1
"1120851740",1120836950,37137.442364362,1
"1120851750",1120836950,30710.8988475702,1
"1120853330",1120836950,44150.2451326892,1
"1120856220",1120836950,52996.0076192496,1
"1120837220",1120837220,0,0
"1121968050",1120837270,22904.247706568,1
"1121965840",1120838020,19360.2198017055,1
"1121966650",1120838020,11160.8243476492,1
"1120837220",1120838411,10249.828012747,1
"1120837220",1120838412,11427.8098349654,1
"1120821040",1120839040,64612.5797944159,1
"1120837220",1120839951,14561.7388163122,1
"1120837220",1120839952,14703.3715343981,1
"1120841452",1120839960,9862.26457479496,0
"1120841452",1120839971,8470.69877722527,0
"1121965840",1120840210,19575.4227560268,1
"1121966650",1120840210,20532.4671602927,1
"1120821040",1120840870,72000.5070119413,1
"1120841452",1120841451,8482.51765313456,1
"1121969622",1120841451,15141.8583587882,0
"1120841452",1120841452,0,0
"1121969622",1120841650,15510.5022111146,0
"1121965840",1120843880,31200.4966807271,1
"1121966650",1120843880,25069.6257780669,1
"1120844140",1120844140,0,0
"1120851100",1120844140,8073.60711874219,1
"1120851730",1120844140,25216.869411353,1
"1120851740",1120844140,17306.0277820132,1
"1120851750",1120844140,10864.2788590083,1
"1120853330",1120844140,24517.0980405441,1
"1120856220",1120844140,34542.1818964859,1
"1120840520",1120844760,14676.9944085085,1
"1121969560",1120845510,8195.40042792127,1
"1121969560",1120846002,15116.6785262721,1
"1120840520",1120847990,26360.5776956744,1
"1120840520",1120850380,31760.20707655,1
"1120844140",1120851100,8073.60711874219,0
"1120851100",1120851100,0,0
"1120851730",1120851100,18766.869365967,1
"1120851740",1120851100,9243.01697512706,1
"1120856220",1120851100,27105.1787716711,1
"1120844140",1120851270,7724.12793847731,0
"1120851750",1120851270,3204.51809363684,1
"1120853330",1120851270,16883.0682698718,1
"1120851100",1120851550,3074.50478509473,0
"1120851730",1120851550,15704.9175795049,1
"1120851100",1120851740,9243.01697512706,0
"1120851740",1120851740,0,0
"1120856220",1120851740,18856.5765595461,1
"1120851750",1120851750,0,0
"1120853330",1120851750,13684.3431281369,1
"1121969622",1120852511,25943.313759935,1
"1120841452",1120852512,36163.7149388055,1
"1121969622",1120852512,30182.046476133,1
"1120851750",1120853160,8787.9125173251,0
"1120851750",1120853330,13684.3431281369,0
"1120853330",1120853330,0,0
"1121965840",1120854100,54206.9148248255,1
"1121966650",1120854100,44558.1134513583,1
"1120840520",1120854690,37662.1537609373,1
"1121972622",1120856210,10729.8541469835,1
"1120851740",1120856220,18856.5765595461,0
"1120851740",1120856230,12432.188299965,0
"1120858690",1120858480,8111.2438394068,1
"1120858910",1120858480,8272.9224774567,1
"1121976830",1120858480,15928.7406058396,1
"1120858690",1120858690,0,0
"1120858910",1120858910,0,0
"1121976830",1120858910,13108.3262581194,1
"1120840520",1120859080,47413.8136296365,1
"1120840520",1120860690,60383.681278469,1
"1120840520",1120861610,56767.7453879554,1
"1121975800",1120862480,11027.1056864137,1
"1121972622",1120863590,26156.5259901621,1
"1121972622",1120865160,33478.9706178191,1
"1121975800",1120866680,19223.3322783997,1
"1121972622",1120867240,43401.1675735172,1
"1120871720",1120868430,16093.247202428,0
"1120871720",1120868440,14616.2896383711,0
"1120867000",1120868660,8489.48543181104,1
"1121972622",1120868660,49334.9720399571,1
"1121980840",1120868660,4787.78692757412,0
"1120840520",1120868860,73774.6127298386,1
"1121980840",1120868980,13608.0920964277,0
"1120869180",1120868990,6973.33745290779,1
"1120873060",1120868990,19178.6178641598,1
"1120877110",1120869042,80280.6999889836,1
"1121972622",1120869170,40401.4158246525,1
"1120873060",1120869180,12390.3389438852,1
"1120877110",1120869251,68457.1694238322,1
"1120877110",1120869252,68891.4390553556,1
"1120882540",1120869252,75690.7552194016,1
"1121965840",1120869610,90925.0028876463,1
"1121966650",1120869610,78472.4117573836,1
"1121975800",1120869650,40352.3481409513,1
"1120873050",1120869730,12511.6815089191,0
"1120869180",1120869970,6924.16665085883,1
"1120873050",1120869970,7404.93616999801,0
"1120873060",1120869970,18569.6611328709,1
"1121975800",1120870270,30722.8043332446,1
"1120880820",1120870800,71242.4962017139,1
"1121983920",1120870800,59595.9017823125,1
"1121966650",1120870820,92634.2386962927,1
"1120880820",1120871020,61499.4284001737,1
"1121983920",1120871020,50081.574413633,1
"1120880820",1120871030,72127.5396495712,1
"1121983920",1120871030,60500.5817347251,1
"1121975800",1120871090,49055.1615349157,1
"1121975800",1120871520,52579.3094275808,1
"1120858690",1120871560,44728.2520346505,1
"1120858910",1120871560,34661.0504802528,1
"1121976830",1120871560,47540.6269130605,1
"1120869180",1120871830,20686.1236824052,1
"1120873050",1120871830,8739.62498052969,1
"1120873060",1120871830,29962.4208828689,1
"1120873460",1120871830,15167.6770272813,1
"1120865550",1120871850,30132.6599172937,1
"1120877110",1120872240,47594.4957534806,1
"1120882540",1120872240,55079.1746654553,1
"1120840520",1120872580,80073.0192032498,1
"1120877110",1120872740,59103.1854562381,1
"1120882540",1120872740,66624.0618761419,1
"1120869180",1120872840,12670.8662121236,0
"1121975800",1120872990,56154.6078525538,1
"1120869180",1120873050,12549.6860639095,1
"1120871830",1120873050,8739.62498052969,0
"1120873060",1120873050,21235.0541613043,1
"1120869180",1120873060,12390.3389438852,0
"1120858690",1120873280,79386.6000935262,1
"1120858910",1120873280,72797.3802245381,1
"1120875680",1120873280,12463.0093421293,0
"1120871830",1120873460,15167.6770272813,0
"1120873460",1120873460,0,0
"1120875680",1120873610,12034.3027206999,0
"1121975800",1120873920,60084.0791186296,1
"1120877110",1120874020,42757.9894536939,1
"1120882540",1120874020,49428.5409136614,1
"1120877110",1120874220,34206.096692143,1
"1120882540",1120874220,41431.5761647104,1
"1120877110",1120874420,26725.4690252468,1
"1120882540",1120874420,33870.5391068503,1
"1120865550",1120874580,39004.7432264437,1
"1120880820",1120874620,26839.1164780652,1
"1121975800",1120874740,62945.0897012611,1
"1121983920",1120874860,11443.2033216124,1
"1120858690",1120875440,74925.5075763588,1
"1120858910",1120875440,65755.7275843206,1
"1121976830",1120875440,78768.9982937224,1
"1120875680",1120875680,0,0
"1120880820",1120875760,35008.4594853277,1
"1121983920",1120875760,23292.4715215401,1
"1120858690",1120876200,65238.9364957262,1
"1120858910",1120876200,55685.030662032,1
"1121976830",1120876200,68630.5225345735,1
"1120880820",1120876240,44743.013123249,1
"1121983920",1120876240,33438.2646909356,1
"1120875680",1120876531,29527.9525162891,1
"1120875680",1120876532,27149.4301140794,1
"1120875680",1120876540,17261.9318914105,1
"1120877110",1120876570,27107.0577713395,1
"1120882540",1120876570,32805.285459693,1
"1120867000",1120877080,31783.2388719407,1
"1120877080",1120877080,0,0
"1121980840",1120877080,18813.0662524474,1
"1120880820",1120877700,76728.2115045905,1
"1121983920",1120877700,65448.1374580453,1
"1120877110",1120877830,20205.2335766652,1
"1120882540",1120878010,31423.7954535338,1
"1120869180",1120878720,27536.478081081,1
"1120871720",1120878720,13798.4770631072,1
"1120871830",1120878720,12691.5217148057,1
"1120873050",1120878720,15704.4240977235,1
"1120873060",1120878720,32501.8342632171,1
"1120873460",1120878720,12679.6595229992,1
"1120865550",1120878950,84833.2921810621,1
"1120878960",1120878960,0,0
"1120880820",1120879030,75172.7668963306,1
"1121983920",1120879030,64830.2846101797,1
"1121975800",1120879500,62051.8519213481,1
"1120865550",1120879620,63672.4880274685,1
"1120882540",1120879880,30698.9068498276,1
"1120878960",1120880280,6149.37675507086,1
"1121983920",1120880830,67416.6915969718,1
