"mine_basin","HYBAS_ID","distance","downstream"
1121385470,1120010481,26472.7729740274,1
1121385060,1121385160,15224.2632627192,1
1121385060,1120010482,34866.1478478266,1
1121385060,1120010481,32636.9289206001,1
1122180920,1121385060,12897.233728366,1
1122180920,1121385160,28060.7630853781,1
1122180920,1120010482,46951.8278006013,1
1122180920,1120010481,45065.0743709896,1
1120011142,1120011141,6844.75379742509,1
1122205610,1121437370,10401.6850379298,1
1122205610,1121437270,23522.4987789002,1
1122205610,1122206150,41310.5127852348,1
1122205610,1122206450,46238.6110250065,1
1122205610,1121439920,54924.5979925456,1
1122205610,1121440870,60249.501253935,1
1122205610,1122208010,67796.3531947708,1
1122205610,1121443160,77408.0729295424,1
1122205610,1121443490,83669.5748255971,1
1122205610,1122209430,87065.7826276593,1
1122212070,1121452370,13128.4211410806,1
1122212070,1122213170,22027.0974944267,1
1122212070,1122213910,28236.1308157314,1
1122212070,1122214300,34692.5505414373,1
1122212070,1122214690,41509.5848740362,1
1122212070,1122215270,50012.4738606205,1
1122212070,1122215170,59376.0274078218,1
1122212070,1121458160,68938.9752742425,1
1122212070,1121459510,77793.1880417196,1
1122212070,1120011280,86617.5814580688,1
1121447200,1122211120,17931.5291326035,1
1121447200,1122212070,30408.0632386025,1
1121447200,1121452370,43090.0933942911,1
1121447200,1122213170,51674.6029386713,1
1121447200,1122213910,58606.2504107542,1
1121447200,1122214300,64879.0439838114,1
1121447200,1122214690,71313.9005243333,1
1121447200,1122215270,79959.9172534055,1
1121447200,1122215170,88948.1409938427,1
1121447200,1121458160,97249.3516729036,1
1122209470,1121445890,5556.12570363847,1
1122209470,1121446640,9600.29076822872,1
1122209470,1121447780,15486.878466235,1
1122209470,1121448950,23950.6885473539,1
1122209470,1122211480,31075.3478092817,1
1122209470,1121450960,38995.8548974426,1
1122209470,1121451360,47653.8840803589,1
1122209470,1121452100,50933.5358092024,1
1122209470,1121451930,56009.3010719745,1
1122209470,1121453710,64248.4058417987,1
1122209230,1122209470,7833.60671805688,1
1122209230,1121445890,13252.5810207929,1
1122209230,1121446640,15289.2124999343,1
1122209230,1121447780,22134.1781197433,1
1122209230,1121448950,30696.4269851724,1
1122209230,1122211480,37512.0255988445,1
1122209230,1121450960,45191.9176444142,1
1122209230,1121451360,54038.3520799446,1
1122209230,1121452100,57531.6797372959,1
1122209230,1121451930,62746.0608477843,1
1121443690,1122209230,17541.3781857243,1
1121443690,1122209470,18362.6867405871,1
1121443690,1121445890,22029.5028109538,1
1121443690,1121446640,27779.7024063975,1
1121443690,1121447780,32495.1543197894,1
1121443690,1121448950,40216.039724034,1
1121443690,1122211480,47548.7744044345,1
1121443690,1121450960,55607.382292046,1
1121443690,1121451360,63772.0411865711,1
1121443690,1121452100,66571.4683402321,1
1122206240,1121439460,13165.9231027429,1
1122206240,1122207480,24992.3641463136,1
1122206240,1122207870,33511.4026708931,1
1122206240,1122208090,38697.2410531791,1
1122206240,1122208260,42238.969688419,1
1122206240,1121442842,62075.0392741515,1
1122206240,1121442841,56820.8376642537,1
1122206240,1122208820,76838.6335911699,1
1122206240,1121445652,73361.951908946,1
1122206240,1121445651,80694.7248651436,1
1121443680,1122209230,15118.0753890134,1
1121443680,1122209470,19224.318630858,1
1121443680,1121445890,24152.0454648321,1
1121443680,1121446640,28727.5307813967,1
1121443680,1121447780,34609.1875352609,1
1121443680,1121448950,42911.0867068426,1
1121443680,1122211480,50149.6195716614,1
1121443680,1121450960,58133.092621231,1
1121443680,1121451360,66680.9732860427,1
1121443680,1121452100,69806.7917432943,1
1121441550,1121441740,9815.0171684822,1
1121441550,1121443690,14310.4436102364,1
1121441550,1122209230,24682.4705399626,1
1121441550,1122209470,20376.0405297825,1
1121441550,1121445890,20370.1354763847,1
1121441550,1121446640,26862.832890244,1
1121441550,1121447780,28492.7239579895,1
1121441550,1121448950,34149.8234473472,1
1121441550,1122211480,41105.8426042676,1
1121441550,1121450960,48875.4897392772,1
1122203660,1121429930,13409.2264451941,1
1122203660,1121429120,25420.9781845696,1
1122203660,1121430730,27504.7759568454,1
1122203660,1121432390,37870.3847509507,1
1122203660,1122204940,32336.3725654768,1
1122203660,1121436300,29954.6005733624,1
1122203660,1121438200,36237.7617490795,1
1122203660,1121438660,42415.918608469,1
1122203660,1121440110,42136.5561960074,1
1122203660,1121440740,44433.5257770297,1
1121438650,1121440210,11837.6611772775,1
1121438650,1121441110,18469.8684049339,1
1121438650,1121442450,29480.9418243823,1
1121438650,1121443680,32209.6410258312,1
1121438650,1122209230,46161.4967867751,1
1121438650,1122209470,51391.6390939671,1
1121438650,1121445890,56353.0713815092,1
1121438650,1121446640,60784.547730318,1
1121438650,1121447780,66816.9407748059,1
1121438650,1121448950,75106.2465607035,1
1121425580,1121425670,18605.0736064155,1
1121425580,1121426030,17340.6391787898,1
1121425580,1121426650,17740.9839172619,1
1121425580,1121426710,21682.0752038537,1
1121425580,1121429110,29519.0816038951,1
1121425580,1121430730,46038.0846015957,1
1121425580,1121432390,55861.1791609864,1
1121425580,1122204940,63636.4075063538,1
1121425580,1121436300,70494.7850510846,1
1121425580,1121438200,80398.7160380822,1
1121425060,1121425520,18717.4088231759,1
1121425060,1121425670,20188.8348359129,1
1121425060,1121426030,19680.5268623374,1
1121425060,1121426650,21965.587107944,1
1121425060,1121426710,27369.5814397294,1
1121425060,1121429110,35629.2237258002,1
1121425060,1121430730,52174.9389409379,1
1121425060,1121432390,62443.6927230041,1
1121425060,1122204940,69884.6487496623,1
1121425060,1121436300,76436.1895589723,1
1121444040,1121443370,13269.1376753452,1
1121444040,1121442630,22772.2063757255,1
1121444040,1121441540,35158.2611886504,1
1121444040,1121441180,47261.3041627765,1
1121444040,1121442450,50072.4567303563,1
1121444040,1121443680,59599.0030757615,1
1121444040,1122209230,60930.3485098826,1
1121444040,1122209470,68705.1656382778,1
1121444040,1121445890,73841.8635008988,1
1121444040,1121446640,73369.2181628061,1
1121444120,1121443370,11003.605684111,1
1121444120,1121442630,20915.7306882152,1
1121444120,1121441540,34767.8452681918,1
1121444120,1121441180,46959.9819227563,1
1121444120,1121442450,48605.8965128739,1
1121444120,1121443680,58019.6871426844,1
1121444120,1122209230,57236.0645546599,1
1121444120,1122209470,64832.278464145,1
1121444120,1121445890,69702.5933317219,1
1121444120,1121446640,68556.3098893452,1
1122198530,1121425580,25820.8873849481,1
1122198530,1121425670,44113.4011988666,1
1122198530,1121426030,42522.8874774543,1
1122198530,1121426650,40990.1687058615,1
1122198530,1121426710,40809.6406832447,1
1122198530,1121429110,45189.1605565657,1
1122198530,1121430730,59262.0456126182,1
1122198530,1121432390,64194.0908261143,1
1122198530,1122204940,74611.6254518558,1
1122198530,1121436300,83222.9948714659,1
1122205850,1121435170,17463.1544348007,1
1122205850,1121434810,27049.9037117906,1
1122205850,1121436000,27621.6804180484,1
1122205850,1122205540,41466.6771382569,1
1122205850,1121437580,39782.7456420695,1
1122205850,1121438640,43899.6485291217,1
